respID,qID,profileID,altID,obsID,choice,time_sec_p1,ownhome,time_sec_p2,time_sec_p3,induction,heatingeff,carbon,oftencook,utility,yearOfBirth,gender,race,raceOther,education,income,zipcode,age_in_years,feedback,time_min_total,edu_level,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners
855,6,24,3,6838,0,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Induction,700,60,3
855,7,187,1,6839,0,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Gas,900,90,4
855,7,266,2,6839,0,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Electric,1300,70,5
855,7,297,3,6839,1,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Induction,900,90,5
855,8,202,1,6840,0,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Gas,700,100,4
855,8,281,2,6840,0,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Electric,1100,80,5
855,8,255,3,6840,1,41,1,232,180,No,Neutral,Concerned,often,electricity,1974,male,black,NA,degree_bs,inc_above100,33629,49,NA,7.55,high_edu,Induction,500,70,5
543,1,64,1,4337,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,1100,80,3
543,1,56,2,4337,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,500,80,3
543,1,54,3,4337,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,1500,70,3
543,2,7,1,4338,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,900,50,3
543,2,32,2,4338,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,1300,60,3
543,2,252,3,4338,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,1500,60,5
543,3,181,1,4339,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,500,90,4
543,3,125,2,4339,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,1500,50,4
543,3,18,3,4339,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,1500,50,3
543,4,109,1,4340,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,500,50,4
543,4,290,2,4340,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,500,90,5
543,4,276,3,4340,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,700,80,5
543,5,40,1,4341,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,700,70,3
543,5,227,2,4341,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,1100,50,5
543,5,60,3,4341,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,700,80,3
543,6,85,1,4342,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,1300,90,3
543,6,176,2,4342,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,1300,80,4
543,6,144,3,4342,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,1500,60,4
543,7,37,1,4343,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,500,70,3
543,7,221,2,4343,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,700,50,5
543,7,135,3,4343,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,900,60,4
543,8,145,1,4344,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Gas,500,70,4
543,8,215,2,4344,0,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Electric,1500,100,4
543,8,219,3,4344,1,27,1,136,71,Yes,Not_Bothered,Neutral,often,"electricity, gas",1959,female,white,NA,degree_bs,inc_20to50,27603,64,NA,3.9,high_edu,Induction,500,50,5
901,1,40,1,7201,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,700,70,3
901,1,116,2,7201,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,900,50,4
901,1,237,3,7201,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,500,60,5
901,2,316,1,7202,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,1100,100,5
901,2,56,2,7202,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,500,80,3
901,2,258,3,7202,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,700,70,5
901,3,187,1,7203,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,900,90,4
901,3,317,2,7203,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1100,100,5
901,3,213,3,7203,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,1300,100,4
901,4,253,1,7204,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,500,70,5
901,4,317,2,7204,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1100,100,5
901,4,171,3,7204,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,900,80,4
901,5,298,1,7205,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,1100,90,5
901,5,29,2,7205,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1100,60,3
901,5,141,3,7205,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,1300,60,4
901,6,169,1,7206,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,900,80,4
901,6,266,2,7206,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1300,70,5
901,6,75,3,7206,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,500,90,3
901,7,172,1,7207,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,1100,80,4
901,7,161,2,7207,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1500,70,4
901,7,234,3,7207,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,1500,50,5
901,8,304,1,7208,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Gas,1500,90,5
901,8,122,2,7208,0,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Electric,1300,50,4
901,8,186,3,7208,1,26,1,224,65,No,Neutral,Neutral,sometimes,electricity,1970,male,white,NA,college_some,inc_50to100,46176,53,NA,5.25,low_edu,Induction,700,90,4
424,1,61,1,3385,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,900,80,3
424,1,179,2,3385,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1500,80,4
424,1,294,3,3385,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,700,90,5
424,2,238,1,3386,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,700,60,5
424,2,149,2,3386,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,700,70,4
424,2,96,3,3386,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,700,100,3
424,3,187,1,3387,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,900,90,4
424,3,83,2,3387,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1100,90,3
424,3,234,3,3387,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,1500,50,5
424,4,241,1,3388,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,900,60,5
424,4,197,2,3388,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1500,90,4
424,4,21,3,3388,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,500,60,3
424,5,223,1,3389,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,900,50,5
424,5,140,2,3389,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1300,60,4
424,5,291,3,3389,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,500,90,5
424,6,10,1,3390,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,1100,50,3
424,6,107,2,3390,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1500,100,3
424,6,108,3,3390,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,1500,100,3
424,7,241,1,3391,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,900,60,5
424,7,197,2,3391,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1500,90,4
424,7,117,3,3391,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,900,50,4
424,8,37,1,3392,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Gas,500,70,3
424,8,173,2,3392,0,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Electric,1100,80,4
424,8,261,3,3392,1,157,1,107,49,Yes,Not_Bothered,Neutral,often,"electricity, gas",1985,female,white,NA,degree_bs,inc_50to100,52403,38,NA,5.216666666666667,high_edu,Induction,900,70,5
132,1,241,1,1049,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,900,60,5
132,1,293,2,1049,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,700,90,5
132,1,90,3,1049,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,1500,90,3
132,2,259,1,1050,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,900,70,5
132,2,32,2,1050,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,1300,60,3
132,2,39,3,1050,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,500,70,3
132,3,7,1,1051,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,900,50,3
132,3,254,2,1051,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,500,70,5
132,3,90,3,1051,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,1500,90,3
132,4,277,1,1052,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,900,80,5
132,4,245,2,1052,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,1100,60,5
132,4,108,3,1052,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,1500,100,3
132,5,37,1,1053,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,500,70,3
132,5,26,2,1053,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,900,60,3
132,5,75,3,1053,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,500,90,3
132,6,208,1,1054,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,1100,100,4
132,6,293,2,1054,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,700,90,5
132,6,300,3,1054,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,1100,90,5
132,7,46,1,1055,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,1100,70,3
132,7,212,2,1055,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,1300,100,4
132,7,243,3,1055,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,900,60,5
132,8,25,1,1056,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Gas,900,60,3
132,8,251,2,1056,0,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Electric,1500,60,5
132,8,6,3,1056,1,76,1,532,401,No,Neutral,Not_Bothered,sometimes,"electricity, gas",1974,male,black,NA,degree_grad,inc_above100,78254,49,NA,16.816666666666666,high_edu,Induction,700,50,3
829,1,280,1,6625,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,1100,80,5
829,1,53,2,6625,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,1500,70,3
829,1,297,3,6625,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,900,90,5
829,2,112,1,6626,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,700,50,4
829,2,176,2,6626,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,1300,80,4
829,2,9,3,6626,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,900,50,3
829,3,163,1,6627,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,500,80,4
829,3,290,2,6627,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,500,90,5
829,3,282,3,6627,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,1100,80,5
829,4,124,1,6628,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,1500,50,4
829,4,203,2,6628,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,700,100,4
829,4,117,3,6628,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,900,50,4
829,5,232,1,6629,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,1500,50,5
829,5,197,2,6629,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,1500,90,4
829,5,204,3,6629,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,700,100,4
829,6,124,1,6630,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,1500,50,4
829,6,233,2,6630,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,1500,50,5
829,6,186,3,6630,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,700,90,4
829,7,304,1,6631,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,1500,90,5
829,7,92,2,6631,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,500,100,3
829,7,273,3,6631,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,500,80,5
829,8,133,1,6632,1,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Gas,900,60,4
829,8,320,2,6632,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Electric,1300,100,5
829,8,279,3,6632,0,29,1,156,65,Yes,Neutral,Neutral,sometimes,electricity,1965,male,white,NA,degree_grad,inc_above100,44012,58,NA,4.166666666666667,high_edu,Induction,900,80,5
489,1,67,1,3905,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Gas,1300,80,3
489,1,104,2,3905,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Electric,1300,100,3
489,1,207,3,3905,1,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Induction,900,100,4
489,2,34,1,3906,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Gas,1500,60,3
489,2,140,2,3906,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Electric,1300,60,4
489,2,24,3,3906,1,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Induction,700,60,3
489,3,154,1,3907,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Gas,1100,70,4
489,3,320,2,3907,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Electric,1300,100,5
489,3,282,3,3907,1,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Induction,1100,80,5
489,4,253,1,3908,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Gas,500,70,5
489,4,290,2,3908,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Electric,500,90,5
489,4,225,3,3908,1,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Induction,900,50,5
489,5,193,1,3909,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Gas,1300,90,4
489,5,296,2,3909,0,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Electric,900,90,5
489,5,252,3,3909,1,22,1,214,88,Yes,Concerned,Concerned,often,electricity,1961,male,white,NA,degree_bs,inc_20to50,59901,62,NA,5.4,high_edu,Induction,1500,60,5
